method,embedding_dim,run_id,accuracy,embedding_time,classification_time,total_time
full_graph,4,0,0.4243542435424354,0.8380627632141113,0.0083992481231689,0.8464620113372803
full_graph,4,1,0.4298892988929889,0.7789492607116699,0.0091838836669921,0.7881331443786621
full_graph,4,2,0.4833948339483395,0.7683796882629395,0.013545274734497,0.7819249629974365
full_graph,8,0,0.7269372693726938,0.8125689029693604,0.0150771141052246,0.827646017074585
full_graph,8,1,0.6549815498154982,0.8183128833770752,0.0177838802337646,0.8360967636108398
full_graph,8,2,0.6199261992619927,0.8064579963684082,0.0152511596679687,0.821709156036377
full_graph,16,0,0.7084870848708487,0.9760098457336426,0.0241217613220214,1.000131607055664
full_graph,16,1,0.7693726937269373,0.966541051864624,0.022097110748291,0.988638162612915
full_graph,16,2,0.7084870848708487,0.984691858291626,0.0255699157714843,1.0102617740631104
full_graph,32,0,0.8487084870848709,1.31213116645813,0.0200240612030029,1.3321552276611328
full_graph,32,1,0.8173431734317343,1.337433099746704,0.022331953048706,1.3597650527954102
full_graph,32,2,0.8523985239852399,1.3372292518615725,0.0196099281311035,1.3568391799926758
full_graph,64,0,0.8690036900369004,1.9267778396606443,0.024033784866333,1.9508116245269775
full_graph,64,1,0.8597785977859779,1.9332261085510256,0.0229249000549316,1.956151008605957
full_graph,64,2,0.8560885608856088,1.967939853668213,0.0250182151794433,1.992958068847656
full_graph,128,0,0.8560885608856088,3.613346099853515,0.040391206741333,3.6537373065948486
full_graph,128,1,0.8800738007380073,3.740812778472901,0.0323131084442138,3.7731258869171143
full_graph,128,2,0.8800738007380073,3.871612787246704,0.035053014755249,3.906665802001953
l2g_rademacher,4,0,0.3376383763837638,5.89989709854126,0.004115343093872,5.904012441635132
l2g_rademacher,4,1,0.3505535055350554,2.005281686782837,0.0047061443328857,2.0099878311157227
l2g_rademacher,4,2,0.3302583025830258,2.1586079597473145,0.0047309398651123,2.1633388996124268
l2g_rademacher,8,0,0.4225092250922509,2.245985984802246,0.0060021877288818,2.251988172531128
l2g_rademacher,8,1,0.4188191881918819,2.37563419342041,0.0053229331970214,2.3809571266174316
l2g_rademacher,8,2,0.3819188191881918,2.1939141750335693,0.0058920383453369,2.1998062133789062
l2g_rademacher,16,0,0.5959409594095941,2.735197067260742,0.0070888996124267,2.742285966873169
l2g_rademacher,16,1,0.5959409594095941,2.7733821868896484,0.0074570178985595,2.780839204788208
l2g_rademacher,16,2,0.5738007380073801,2.8511149883270264,0.0072019100189208,2.8583168983459473
l2g_rademacher,32,0,0.6476014760147601,3.2377021312713623,0.0079610347747802,3.2456631660461426
l2g_rademacher,32,1,0.7250922509225092,3.4785168170928955,0.0087630748748779,3.4872798919677734
l2g_rademacher,32,2,0.6070110701107011,3.19308090209961,0.0077252388000488,3.200806140899658
l2g_rademacher,64,0,0.7195571955719557,4.930775880813599,0.0100009441375732,4.940776824951172
l2g_rademacher,64,1,0.7084870848708487,4.88412618637085,0.0088860988616943,4.893012285232544
l2g_rademacher,64,2,0.6992619926199262,5.2275779247283936,0.0102720260620117,5.237849950790405
l2g_rademacher,128,0,0.7509225092250923,10.32932996749878,0.0128767490386962,10.342206716537476
l2g_rademacher,128,1,0.7158671586715867,9.532645225524902,0.0126440525054931,9.545289278030396
l2g_rademacher,128,2,0.7324723247232472,9.47957181930542,0.0136628150939941,9.493234634399414
hierarchical_l2g,4,0,0.466789667896679,1.873547077178955,0.0058960914611816,1.8794431686401367
hierarchical_l2g,4,1,0.4022140221402214,1.8430390357971191,0.0050330162048339,1.8480720520019531
hierarchical_l2g,4,2,0.4870848708487085,1.7940490245819092,0.0066730976104736,1.8007221221923828
hierarchical_l2g,8,0,0.6568265682656826,2.260585069656372,0.0124249458312988,2.273010015487671
hierarchical_l2g,8,1,0.6125461254612546,2.465947151184082,0.0091099739074707,2.4750571250915527
hierarchical_l2g,8,2,0.6494464944649446,2.3339099884033203,0.0112569332122802,2.3451669216156006
hierarchical_l2g,16,0,0.6826568265682657,2.5386312007904053,0.0107741355895996,2.549405336380005
hierarchical_l2g,16,1,0.7509225092250923,2.5022130012512207,0.0120549201965332,2.514267921447754
hierarchical_l2g,16,2,0.6955719557195572,2.63718318939209,0.012394905090332,2.649578094482422
hierarchical_l2g,32,0,0.7933579335793358,3.356416702270508,0.0132300853729248,3.3696467876434326
hierarchical_l2g,32,1,0.7583025830258303,3.310153007507324,0.0130617618560791,3.3232147693634033
hierarchical_l2g,32,2,0.7509225092250923,3.362065076828003,0.0145401954650878,3.376605272293091
hierarchical_l2g,64,0,0.8044280442804428,4.922224283218384,0.0187809467315673,4.941005229949951
hierarchical_l2g,64,1,0.8136531365313653,4.660995006561279,0.0197169780731201,4.680711984634399
hierarchical_l2g,64,2,0.8191881918819188,4.737828016281128,0.0182490348815917,4.75607705116272
hierarchical_l2g,128,0,0.8468634686346863,7.468698024749756,0.0244789123535156,7.493176937103272
hierarchical_l2g,128,1,0.8413284132841329,8.422799110412598,0.0261027812957763,8.448901891708374
hierarchical_l2g,128,2,0.8247232472324724,8.191293954849243,0.0288870334625244,8.220180988311768
l2g_standard,4,0,0.3542435424354243,2.322420120239258,0.0046601295471191,2.327080249786377
l2g_standard,4,1,0.3357933579335793,2.270859956741333,0.0050652027130126,2.2759251594543457
l2g_standard,4,2,0.3634686346863469,2.440793752670288,0.0054850578308105,2.446278810501098
l2g_standard,8,0,0.4594095940959409,2.579010248184204,0.006371259689331,2.585381507873535
l2g_standard,8,1,0.4114391143911439,2.7261617183685303,0.0069880485534667,2.733149766921997
l2g_standard,8,2,0.4464944649446494,2.37785005569458,0.0069601535797119,2.384810209274292
l2g_standard,16,0,0.559040590405904,2.7637178897857666,0.0070841312408447,2.7708020210266113
l2g_standard,16,1,0.5867158671586716,2.763923168182373,0.0075540542602539,2.771477222442627
l2g_standard,16,2,0.584870848708487,2.7679479122161865,0.0070748329162597,2.7750227451324463
l2g_standard,32,0,0.6900369003690037,3.6134748458862305,0.0094616413116455,3.622936487197876
l2g_standard,32,1,0.7066420664206642,3.670408248901367,0.0081679821014404,3.678576231002808
l2g_standard,32,2,0.6937269372693727,3.534428119659424,0.0079607963562011,3.542388916015625
l2g_standard,64,0,0.7435424354243543,5.972487211227417,0.0084731578826904,5.980960369110107
l2g_standard,64,1,0.7324723247232472,5.816616773605347,0.0089380741119384,5.825554847717285
l2g_standard,64,2,0.7232472324723247,6.362543106079102,0.0097389221191406,6.372282028198242
l2g_standard,128,0,0.7306273062730627,11.788882970809937,0.0139029026031494,11.802785873413086
l2g_standard,128,1,0.7601476014760148,12.16279911994934,0.0131869316101074,12.175986051559448
l2g_standard,128,2,0.7601476014760148,11.461141109466553,0.0132992267608642,11.474440336227415
geo_rademacher,4,0,0.3690036900369003,2.115178108215332,0.0048062801361083,2.1199843883514404
geo_rademacher,4,1,0.3321033210332103,2.6891252994537354,0.0046532154083251,2.6937785148620605
geo_rademacher,4,2,0.3321033210332103,2.601487874984741,0.0052731037139892,2.6067609786987305
geo_rademacher,8,0,0.4298892988929889,2.7131011486053467,0.007070779800415,2.7201719284057617
geo_rademacher,8,1,0.4059040590405904,2.6830039024353027,0.005925178527832,2.6889290809631348
geo_rademacher,8,2,0.3819188191881918,2.731178045272827,0.0054609775543212,2.7366390228271484
geo_rademacher,16,0,0.6586715867158671,3.096519947052002,0.0090522766113281,3.10557222366333
geo_rademacher,16,1,0.5350553505535055,3.0097620487213135,0.0083379745483398,3.0181000232696533
geo_rademacher,16,2,0.5904059040590406,3.1306419372558594,0.007220983505249,3.1378629207611084
geo_rademacher,32,0,0.6291512915129152,4.498629808425903,0.0091550350189208,4.507784843444824
geo_rademacher,32,1,0.7324723247232472,4.276020050048828,0.0094029903411865,4.285423040390015
geo_rademacher,32,2,0.6678966789667896,4.398561954498291,0.009275197982788,4.407837152481079
geo_rademacher,64,0,0.6918819188191881,5.996054172515869,0.0109107494354248,6.006964921951294
geo_rademacher,64,1,0.7232472324723247,6.390254974365234,0.0121829509735107,6.402437925338745
geo_rademacher,64,2,0.7416974169741697,6.670736074447632,0.0119471549987792,6.682683229446411
geo_rademacher,128,0,0.7214022140221402,11.765867948532104,0.0172829627990722,11.783150911331177
geo_rademacher,128,1,0.7232472324723247,11.154391050338743,0.0184769630432128,11.172868013381958
geo_rademacher,128,2,0.7287822878228782,11.895774841308594,0.0185270309448242,11.914301872253418
